Track_Name,Artist,Album,Genre,Release_Year,Streams_Millions,Popularity,Danceability,Energy,Tempo,Duration_ms
Track_2232,Bad Bunny,Top Charts,Rock,2017,273.71,91,0.54,0.37,85,126498
Track_2233,Drake,Top Charts,EDM,2012,317.3,95,0.62,0.53,114,304394
Track_2234,Billie Eilish,Top Charts,Rock,2017,31.57,47,0.64,0.52,145,172524
Track_2235,Dua Lipa,Golden Era,Hip-Hop,2023,729.83,100,0.56,0.47,115,223186
Track_2236,Billie Eilish,Future Sounds,Pop,2015,528.71,73,0.44,0.39,169,244519
Track_2237,Drake,Greatest Hits,Pop,2014,365.67,67,0.36,0.93,140,274485
Track_2238,Drake,Greatest Hits,Latin,2011,50.27,77,0.59,0.6,176,186143
Track_2239,Drake,Greatest Hits,Alternative,2020,240.11,55,0.63,0.91,68,307407
Track_2240,Dua Lipa,Midnight Vibes,R&B,2010,286.97,82,0.9,0.34,160,165120
Track_2241,Drake,Midnight Vibes,R&B,2019,454.14,91,0.65,0.72,136,250260
Track_2242,Eminem,Golden Era,Latin,2019,478.62,71,0.68,0.72,85,241437
Track_2243,Dua Lipa,Golden Era,Alternative,2011,733.23,64,0.66,0.79,73,227711
Track_2244,Eminem,Golden Era,Pop,2012,198.57,58,0.87,0.62,133,189775
Track_2245,Ed Sheeran,Future Sounds,Latin,2012,687.16,67,0.41,0.78,125,295566
Track_2246,Dua Lipa,Top Charts,Rock,2019,513.77,47,0.9,0.59,61,137562
Track_2247,Olivia Rodrigo,Midnight Vibes,Hip-Hop,2024,390.55,82,0.38,0.44,66,255153
Track_2248,Post Malone,Top Charts,Latin,2012,99.59,66,0.33,0.4,145,292822
Track_2249,Drake,Midnight Vibes,Pop,2023,838.15,99,0.63,0.93,70,181659
Track_2250,Bad Bunny,Top Charts,R&B,2018,537.95,96,0.9,0.68,175,158431
Track_2251,Eminem,Greatest Hits,Pop,2017,866.45,86,0.8,0.63,135,195960
Track_2252,Eminem,Top Charts,Pop,2023,739.21,44,0.88,0.9,174,188166
Track_2253,Ariana Grande,Top Charts,Hip-Hop,2012,683.26,68,0.87,0.87,126,254517
Track_2254,Olivia Rodrigo,Future Sounds,R&B,2017,875.4,63,0.56,0.31,82,136178
Track_2255,Coldplay,Greatest Hits,Rock,2018,46.91,70,0.49,0.73,166,167141
Track_2256,Rihanna,Future Sounds,EDM,2019,81.19,78,0.54,0.8,145,142028
Track_2257,Eminem,Future Sounds,R&B,2024,452.22,92,0.65,0.81,136,295744
Track_2258,Billie Eilish,Top Charts,R&B,2012,419.71,88,0.54,0.91,145,245078
Track_2259,Justin Bieber,Greatest Hits,Rock,2010,532.01,54,0.73,0.47,161,143183
Track_2260,Coldplay,Top Charts,EDM,2011,322.38,42,0.6,0.66,91,166407
Track_2261,Post Malone,Midnight Vibes,Alternative,2024,728.59,75,0.63,0.52,108,212810
Track_2262,Taylor Swift,Golden Era,R&B,2022,773.8,82,0.7,0.56,97,287771
Track_2263,Drake,Top Charts,EDM,2021,577.49,93,0.67,0.55,91,308836
Track_2264,Ariana Grande,Top Charts,EDM,2010,242.75,72,0.49,0.34,61,160094
Track_2265,BTS,Midnight Vibes,Pop,2016,132.39,99,0.51,0.79,165,285233
Track_2266,Billie Eilish,Midnight Vibes,R&B,2018,116.93,72,0.88,0.92,159,178196
Track_2267,Ariana Grande,Top Charts,EDM,2018,628.54,54,0.67,0.87,77,187772
Track_2268,Billie Eilish,Golden Era,Hip-Hop,2022,476.85,78,0.65,0.58,139,136622
Track_2269,Taylor Swift,Midnight Vibes,Pop,2013,898.85,47,0.65,0.79,152,185086
Track_2270,Bad Bunny,Top Charts,Alternative,2023,151.1,92,0.82,0.76,73,180987
Track_2271,Ed Sheeran,Golden Era,Alternative,2016,805.53,61,0.41,0.46,177,186718
Track_2272,Bad Bunny,Top Charts,R&B,2011,363.54,89,0.8,0.31,81,214454
Track_2273,Eminem,Midnight Vibes,Latin,2014,448.55,56,0.37,0.36,100,290468
Track_2274,Drake,Future Sounds,Alternative,2014,249.87,90,0.64,0.56,68,243219
Track_2275,Coldplay,Golden Era,Alternative,2011,696.3,48,0.72,0.69,133,317396
Track_2276,BTS,Greatest Hits,R&B,2018,861.0,86,0.3,0.56,166,264481
Track_2277,The Weeknd,Greatest Hits,Rock,2011,401.35,66,0.61,0.95,160,179368
Track_2278,Rihanna,Midnight Vibes,R&B,2012,827.61,80,0.53,0.47,114,281603
Track_2279,Justin Bieber,Top Charts,R&B,2022,824.05,84,0.89,0.56,139,264061
Track_2280,Post Malone,Midnight Vibes,R&B,2016,512.66,84,0.84,0.36,103,274232
Track_2281,Ariana Grande,Midnight Vibes,Latin,2020,49.12,47,0.67,0.77,146,167338
Track_2282,Drake,Golden Era,Rock,2013,628.81,64,0.83,0.33,74,138450
Track_2283,Post Malone,Greatest Hits,EDM,2020,656.74,54,0.8,0.65,158,265552
Track_2284,Coldplay,Golden Era,Hip-Hop,2016,286.38,66,0.89,0.72,72,254917
Track_2285,Dua Lipa,Midnight Vibes,Rock,2015,541.55,64,0.59,0.33,136,291983
Track_2286,Justin Bieber,Top Charts,Rock,2022,126.62,73,0.88,0.46,66,196891
Track_2287,Eminem,Golden Era,EDM,2020,779.34,90,0.84,0.86,138,234008
Track_2288,Billie Eilish,Golden Era,EDM,2010,297.55,67,0.46,0.31,161,201459
Track_2289,Bad Bunny,Golden Era,Latin,2015,443.58,68,0.5,0.88,133,238127
Track_2290,Coldplay,Midnight Vibes,Latin,2015,868.46,52,0.77,0.82,63,231450
Track_2291,The Weeknd,Future Sounds,Latin,2022,335.73,91,0.54,0.55,76,286076
Track_2292,The Weeknd,Golden Era,Rock,2021,263.83,46,0.54,0.52,137,210970
Track_2293,Ed Sheeran,Greatest Hits,Pop,2021,839.06,67,0.4,0.42,82,159886
Track_2294,Ariana Grande,Future Sounds,Latin,2022,409.47,96,0.59,0.73,99,225181
Track_2295,The Weeknd,Midnight Vibes,R&B,2011,354.18,46,0.35,0.48,72,144195
Track_2296,Bad Bunny,Top Charts,Latin,2014,482.4,73,0.68,0.95,60,319358
Track_2297,Eminem,Top Charts,Pop,2011,429.75,73,0.89,0.61,123,266493
Track_2298,The Weeknd,Future Sounds,Latin,2011,159.74,78,0.83,0.53,179,123570
Track_2299,Eminem,Midnight Vibes,EDM,2012,894.82,66,0.78,0.85,141,231408
Track_2300,Taylor Swift,Future Sounds,Alternative,2011,827.97,43,0.42,0.46,154,319156
Track_2301,Eminem,Golden Era,Rock,2013,389.92,84,0.65,0.55,156,259536
Track_2302,Drake,Golden Era,R&B,2015,876.46,80,0.4,0.94,125,165830
Track_2303,Ariana Grande,Future Sounds,Pop,2020,503.96,88,0.44,0.51,92,214903
Track_2304,Coldplay,Midnight Vibes,Pop,2010,609.86,67,0.45,0.72,96,290972
Track_2305,Post Malone,Midnight Vibes,Alternative,2012,783.53,94,0.83,0.37,180,170737
Track_2306,The Weeknd,Golden Era,Rock,2022,485.85,88,0.74,0.94,147,282736
Track_2307,Olivia Rodrigo,Greatest Hits,EDM,2017,811.55,65,0.76,0.46,97,289099
Track_2308,Justin Bieber,Future Sounds,EDM,2012,32.48,95,0.8,0.65,147,164490
Track_2309,Rihanna,Greatest Hits,EDM,2015,644.22,81,0.63,0.82,68,279053
Track_2310,Coldplay,Golden Era,Hip-Hop,2023,42.32,61,0.73,0.43,109,279614
Track_2311,Coldplay,Future Sounds,Rock,2021,493.06,93,0.39,0.71,89,206775
Track_2312,Rihanna,Future Sounds,Rock,2010,37.01,98,0.82,0.81,154,147220
Track_2313,BTS,Greatest Hits,Alternative,2023,359.72,70,0.6,0.63,68,231407
Track_2314,Bad Bunny,Future Sounds,Rock,2014,232.68,82,0.87,0.47,114,134021
Track_2315,Rihanna,Top Charts,Hip-Hop,2023,483.9,63,0.71,0.61,139,177001
Track_2316,Post Malone,Top Charts,Pop,2010,579.4,81,0.75,0.82,145,204016
Track_2317,Ed Sheeran,Top Charts,Pop,2012,485.28,72,0.61,0.47,128,312765
Track_2318,Billie Eilish,Top Charts,R&B,2019,385.9,77,0.62,0.8,173,301036
Track_2319,Dua Lipa,Greatest Hits,Rock,2015,435.71,84,0.38,0.61,95,237811
Track_2320,Justin Bieber,Future Sounds,Rock,2016,213.13,91,0.35,0.77,136,261674
Track_2321,Olivia Rodrigo,Golden Era,Alternative,2014,161.65,48,0.84,0.84,143,179345
Track_2322,Dua Lipa,Golden Era,Hip-Hop,2018,215.74,76,0.78,0.4,74,289363
Track_2323,Justin Bieber,Top Charts,EDM,2010,355.75,92,0.39,0.87,86,165194
Track_2324,BTS,Top Charts,Pop,2021,522.38,99,0.43,0.39,65,150663
Track_2325,Drake,Future Sounds,Hip-Hop,2012,800.62,41,0.34,0.64,119,233762
Track_2326,Billie Eilish,Greatest Hits,Pop,2024,31.67,93,0.68,0.74,131,297402
Track_2327,Post Malone,Golden Era,Pop,2010,495.23,92,0.48,0.54,161,144363
Track_2328,Ariana Grande,Greatest Hits,Alternative,2013,808.48,58,0.86,0.72,142,142295
Track_2329,Dua Lipa,Top Charts,Latin,2010,708.62,57,0.55,0.79,169,264266
Track_2330,Justin Bieber,Future Sounds,Hip-Hop,2015,281.85,95,0.89,0.51,146,145600
Track_2331,Drake,Greatest Hits,Hip-Hop,2021,696.92,41,0.57,0.79,177,167809
Track_2332,Drake,Midnight Vibes,Latin,2023,254.66,61,0.87,0.68,116,139538
Track_2333,Bad Bunny,Greatest Hits,Alternative,2010,395.14,97,0.7,0.57,71,139352
Track_2334,Drake,Golden Era,Rock,2014,781.42,85,0.35,0.85,180,178928
Track_2335,Ariana Grande,Greatest Hits,Latin,2017,489.78,46,0.54,0.83,177,275053
Track_2336,Ariana Grande,Top Charts,EDM,2010,472.9,40,0.52,0.67,84,232694
Track_2337,Billie Eilish,Top Charts,Hip-Hop,2014,500.8,64,0.62,0.67,139,226235
Track_2338,The Weeknd,Golden Era,R&B,2017,707.5,73,0.44,0.58,131,256325
Track_2339,Eminem,Top Charts,Pop,2017,478.58,83,0.7,0.62,138,139044
Track_2340,Bad Bunny,Greatest Hits,Rock,2022,534.27,51,0.52,0.85,132,239136
Track_2341,Eminem,Golden Era,Pop,2021,537.26,48,0.31,0.36,115,303905
Track_2342,Coldplay,Midnight Vibes,EDM,2023,867.24,73,0.65,0.84,83,219651
Track_2343,Drake,Midnight Vibes,Pop,2018,770.03,88,0.87,0.88,107,156490
Track_2344,Taylor Swift,Golden Era,Rock,2015,461.89,47,0.58,0.6,150,143648
Track_2345,Justin Bieber,Future Sounds,EDM,2014,349.66,51,0.77,0.36,146,289077
Track_2346,BTS,Future Sounds,Rock,2011,549.65,77,0.54,0.39,94,166406
Track_2347,The Weeknd,Future Sounds,R&B,2017,304.17,77,0.34,0.33,150,189293
Track_2348,Olivia Rodrigo,Midnight Vibes,Rock,2024,123.04,92,0.63,0.74,107,247429
Track_2349,Rihanna,Greatest Hits,Rock,2016,702.65,48,0.3,0.68,76,216251
Track_2350,Post Malone,Greatest Hits,Alternative,2019,21.17,86,0.33,0.71,88,304582
Track_2351,Eminem,Midnight Vibes,EDM,2014,855.82,69,0.4,0.84,95,243208
Track_2352,The Weeknd,Top Charts,Hip-Hop,2024,506.19,60,0.83,0.88,95,121325
Track_2353,Drake,Greatest Hits,EDM,2018,588.49,98,0.79,0.42,148,188633
Track_2354,Olivia Rodrigo,Golden Era,Hip-Hop,2011,126.94,66,0.34,0.91,129,217816
Track_2355,Drake,Golden Era,Pop,2010,708.74,100,0.64,0.75,67,143977
Track_2356,Taylor Swift,Top Charts,Rock,2010,551.32,94,0.58,0.82,164,292212
Track_2357,Taylor Swift,Midnight Vibes,Hip-Hop,2016,77.38,96,0.33,0.54,164,235497
Track_2358,Drake,Top Charts,Hip-Hop,2013,44.25,69,0.34,0.58,100,298385
Track_2359,Drake,Greatest Hits,EDM,2014,815.92,93,0.89,0.36,124,270471
Track_2360,Coldplay,Midnight Vibes,R&B,2021,297.87,58,0.44,0.72,162,268763
Track_2361,BTS,Golden Era,EDM,2019,502.02,53,0.82,0.57,76,276022
Track_2362,Ariana Grande,Midnight Vibes,EDM,2022,108.43,93,0.74,0.92,161,308992
Track_2363,BTS,Future Sounds,EDM,2013,725.27,91,0.62,0.44,158,310146
Track_2364,Coldplay,Greatest Hits,Pop,2014,302.4,49,0.51,0.66,138,225717
Track_2365,Ed Sheeran,Future Sounds,Pop,2017,803.7,53,0.88,0.81,153,214356
Track_2366,Post Malone,Midnight Vibes,R&B,2022,793.77,55,0.5,0.9,113,258920
Track_2367,Drake,Golden Era,Latin,2014,881.22,67,0.32,0.58,84,274215
Track_2368,BTS,Future Sounds,Alternative,2014,802.44,99,0.63,0.43,98,166367
Track_2369,Bad Bunny,Future Sounds,EDM,2024,883.35,98,0.68,0.85,111,156149
Track_2370,BTS,Greatest Hits,Rock,2015,52.5,92,0.57,0.48,66,223146
Track_2371,Bad Bunny,Golden Era,R&B,2015,320.43,63,0.88,0.4,132,167912
Track_2372,Olivia Rodrigo,Greatest Hits,R&B,2010,489.05,61,0.84,0.51,65,249337
Track_2373,Justin Bieber,Midnight Vibes,Alternative,2010,601.14,78,0.36,0.45,70,146245
Track_2374,Post Malone,Top Charts,EDM,2011,542.92,83,0.31,0.51,97,304591
Track_2375,Post Malone,Golden Era,Pop,2020,633.91,50,0.68,0.56,139,217242
Track_2376,Eminem,Future Sounds,Rock,2023,828.33,57,0.72,0.35,82,120170
Track_2377,Eminem,Greatest Hits,Alternative,2012,168.11,97,0.49,0.82,132,213675
Track_2378,Rihanna,Greatest Hits,Pop,2012,774.64,88,0.79,0.9,70,203756
Track_2379,Taylor Swift,Midnight Vibes,Hip-Hop,2023,648.93,51,0.84,0.53,162,291619
Track_2380,Justin Bieber,Top Charts,Rock,2017,572.18,79,0.5,0.58,65,249056
Track_2381,Taylor Swift,Golden Era,Alternative,2013,760.85,69,0.66,0.33,105,305675
Track_2382,Olivia Rodrigo,Top Charts,Alternative,2015,581.3,98,0.44,0.79,68,132620
Track_2383,Drake,Golden Era,Rock,2020,561.73,59,0.76,0.31,148,271775
Track_2384,Taylor Swift,Greatest Hits,Rock,2015,117.82,42,0.83,0.58,124,280320
Track_2385,Olivia Rodrigo,Midnight Vibes,Pop,2011,490.77,80,0.67,0.36,88,291426
Track_2386,Bad Bunny,Top Charts,R&B,2024,160.96,74,0.52,0.79,91,217989
Track_2387,Justin Bieber,Top Charts,Rock,2012,45.91,64,0.34,0.34,122,269263
Track_2388,Dua Lipa,Greatest Hits,Alternative,2010,361.02,67,0.87,0.89,130,135411
Track_2389,Taylor Swift,Top Charts,EDM,2021,398.11,56,0.33,0.75,90,245562
Track_2390,BTS,Midnight Vibes,Alternative,2020,117.15,96,0.87,0.73,132,195753
Track_2391,Ariana Grande,Top Charts,Alternative,2015,776.39,41,0.3,0.62,108,318905
Track_2392,Rihanna,Future Sounds,Rock,2015,12.2,50,0.68,0.84,69,249297
Track_2393,Ed Sheeran,Golden Era,Rock,2014,121.36,65,0.41,0.37,128,186786
Track_2394,The Weeknd,Top Charts,Pop,2020,172.16,100,0.64,0.81,88,178018
Track_2395,Ariana Grande,Midnight Vibes,Latin,2011,67.42,87,0.77,0.67,142,230560
Track_2396,Rihanna,Greatest Hits,Rock,2013,10.03,88,0.88,0.66,112,253807
Track_2397,Ariana Grande,Future Sounds,Pop,2012,798.33,47,0.35,0.56,88,155672
Track_2398,Dua Lipa,Greatest Hits,Rock,2024,612.11,99,0.85,0.52,172,267475
Track_2399,BTS,Top Charts,EDM,2015,772.2,95,0.41,0.41,154,275607
Track_2400,Coldplay,Golden Era,Rock,2012,358.74,54,0.87,0.46,145,166971
Track_2401,Coldplay,Greatest Hits,Alternative,2012,414.53,62,0.61,0.35,119,241468
Track_2402,Eminem,Greatest Hits,Alternative,2019,117.84,98,0.57,0.36,104,162494
Track_2403,Ed Sheeran,Top Charts,Pop,2012,174.2,84,0.87,0.36,161,279382
Track_2404,Olivia Rodrigo,Future Sounds,Pop,2015,816.68,73,0.77,0.64,176,248144
Track_2405,Olivia Rodrigo,Greatest Hits,Alternative,2015,511.16,67,0.36,0.37,115,175426
Track_2406,BTS,Midnight Vibes,Rock,2018,497.79,86,0.65,0.5,155,241569
Track_2407,Olivia Rodrigo,Golden Era,Hip-Hop,2021,623.21,64,0.63,0.33,66,316716
Track_2408,Coldplay,Midnight Vibes,Hip-Hop,2017,483.81,91,0.72,0.86,68,263520
Track_2409,Billie Eilish,Top Charts,Hip-Hop,2018,818.21,70,0.84,0.82,95,206952
Track_2410,Eminem,Midnight Vibes,Latin,2010,593.33,72,0.38,0.77,121,162601
Track_2411,Drake,Greatest Hits,Hip-Hop,2018,196.31,58,0.62,0.71,167,179936
Track_2412,The Weeknd,Future Sounds,Pop,2014,84.37,57,0.59,0.48,87,311664
Track_2413,The Weeknd,Top Charts,Alternative,2011,64.1,63,0.65,0.76,149,122675
Track_2414,Justin Bieber,Future Sounds,Alternative,2020,662.63,48,0.32,0.44,66,192613
Track_2415,Eminem,Future Sounds,Hip-Hop,2023,122.42,85,0.56,0.53,179,153342
Track_2416,Olivia Rodrigo,Greatest Hits,Hip-Hop,2015,647.48,42,0.84,0.79,124,144520
Track_2417,Billie Eilish,Midnight Vibes,Pop,2016,231.85,52,0.3,0.94,67,210291
Track_2418,Olivia Rodrigo,Top Charts,Hip-Hop,2024,746.22,69,0.58,0.56,134,145153
Track_2419,Dua Lipa,Top Charts,Hip-Hop,2012,692.28,83,0.31,0.41,136,143503
Track_2420,Billie Eilish,Greatest Hits,EDM,2014,343.42,78,0.32,0.91,134,316365
Track_2421,BTS,Future Sounds,Pop,2022,31.11,55,0.81,0.78,165,192327
Track_2422,Taylor Swift,Top Charts,EDM,2016,150.17,76,0.35,0.86,180,151068
Track_2423,Billie Eilish,Golden Era,Pop,2018,55.01,65,0.63,0.54,167,229493
Track_2424,Rihanna,Golden Era,EDM,2022,789.93,42,0.53,0.76,179,160100
Track_2425,Taylor Swift,Top Charts,R&B,2022,357.38,63,0.34,0.68,159,186777
Track_2426,Ariana Grande,Greatest Hits,EDM,2016,355.41,52,0.71,0.69,84,308030
Track_2427,Ed Sheeran,Top Charts,EDM,2015,12.64,81,0.66,0.41,84,153941
Track_2428,Rihanna,Future Sounds,EDM,2012,393.29,93,0.37,0.49,78,187037
Track_2429,Ed Sheeran,Golden Era,Alternative,2012,828.07,87,0.51,0.73,149,204033
Track_2430,Ariana Grande,Future Sounds,Pop,2020,465.64,72,0.68,0.92,128,312663
Track_2431,Post Malone,Top Charts,Alternative,2019,92.79,79,0.86,0.4,90,309885
Track_2432,Ariana Grande,Greatest Hits,Alternative,2019,515.95,64,0.46,0.43,103,182763
Track_2433,Eminem,Future Sounds,Alternative,2014,852.78,51,0.83,0.73,106,259363
Track_2434,Ed Sheeran,Future Sounds,Hip-Hop,2014,854.57,100,0.79,0.83,90,140328
Track_2435,Taylor Swift,Midnight Vibes,Latin,2020,478.46,65,0.32,0.94,94,216939
Track_2436,Rihanna,Golden Era,Latin,2021,354.41,84,0.64,0.47,102,238890
Track_2437,Billie Eilish,Top Charts,Alternative,2024,649.89,57,0.73,0.91,177,286652
Track_2438,Bad Bunny,Future Sounds,Rock,2013,395.74,76,0.58,0.86,110,221360
Track_2439,Eminem,Top Charts,Latin,2018,347.17,91,0.34,0.44,95,153154
Track_2440,Taylor Swift,Future Sounds,Rock,2014,336.1,74,0.72,0.31,102,282090
Track_2441,Eminem,Midnight Vibes,R&B,2011,734.22,51,0.76,0.69,101,217311
Track_2442,Dua Lipa,Golden Era,EDM,2014,760.59,51,0.37,0.9,61,238803
Track_2443,Rihanna,Midnight Vibes,Hip-Hop,2013,334.31,85,0.65,0.38,83,220874
Track_2444,Taylor Swift,Midnight Vibes,Pop,2020,858.52,81,0.63,0.43,161,161264
Track_2445,Billie Eilish,Greatest Hits,Rock,2022,288.48,59,0.43,0.83,117,268523
Track_2446,Billie Eilish,Future Sounds,Alternative,2022,414.82,46,0.88,0.74,62,127861
Track_2447,BTS,Greatest Hits,EDM,2018,740.65,98,0.4,0.91,70,216563
Track_2448,Olivia Rodrigo,Top Charts,EDM,2011,824.95,75,0.47,0.4,106,292475
Track_2449,Ariana Grande,Future Sounds,EDM,2024,815.73,91,0.58,0.47,147,290521
Track_2450,Eminem,Golden Era,Pop,2011,450.01,81,0.88,0.87,179,297394
Track_2451,Drake,Top Charts,EDM,2022,310.59,87,0.79,0.44,116,241320
Track_2452,Post Malone,Future Sounds,R&B,2016,363.27,60,0.54,0.43,60,149222
Track_2453,Ariana Grande,Greatest Hits,Alternative,2023,46.74,88,0.68,0.53,79,235167
Track_2454,Eminem,Top Charts,Pop,2010,835.18,63,0.5,0.64,65,129533
Track_2455,Drake,Future Sounds,EDM,2023,615.76,86,0.38,0.5,100,241402
Track_2456,Justin Bieber,Future Sounds,Pop,2016,28.69,59,0.44,0.67,161,152353
Track_2457,Coldplay,Future Sounds,Latin,2016,478.53,80,0.72,0.62,81,129196
Track_2458,Ed Sheeran,Greatest Hits,Hip-Hop,2016,562.08,62,0.73,0.64,110,166140
Track_2459,Eminem,Greatest Hits,R&B,2020,171.91,86,0.68,0.62,91,210169
Track_2460,The Weeknd,Midnight Vibes,R&B,2015,745.39,95,0.7,0.44,90,158891
Track_2461,The Weeknd,Future Sounds,Alternative,2021,694.92,68,0.44,0.7,174,256894
Track_2462,Dua Lipa,Top Charts,Hip-Hop,2010,262.16,94,0.58,0.75,174,178211
Track_2463,Coldplay,Midnight Vibes,Hip-Hop,2012,207.84,67,0.35,0.53,64,243087
Track_2464,Billie Eilish,Greatest Hits,Pop,2018,878.63,42,0.61,0.55,123,151665
Track_2465,Coldplay,Top Charts,Latin,2012,747.64,52,0.53,0.36,122,152684
Track_2466,The Weeknd,Golden Era,Pop,2015,582.1,100,0.79,0.66,174,266348
Track_2467,Justin Bieber,Top Charts,Alternative,2012,636.95,94,0.6,0.82,140,233964
Track_2468,Eminem,Midnight Vibes,R&B,2023,236.15,65,0.59,0.51,156,188853
Track_2469,The Weeknd,Future Sounds,Hip-Hop,2013,884.03,49,0.38,0.4,151,253263
Track_2470,Drake,Greatest Hits,Latin,2019,266.37,49,0.51,0.94,169,314135
Track_2471,Dua Lipa,Future Sounds,Alternative,2023,600.18,83,0.68,0.42,153,212730
Track_2472,Billie Eilish,Greatest Hits,EDM,2012,739.84,79,0.9,0.52,107,291989
Track_2473,Drake,Golden Era,Hip-Hop,2023,807.89,90,0.73,0.86,91,137476
Track_2474,Rihanna,Greatest Hits,R&B,2010,248.04,83,0.78,0.48,165,181948
Track_2475,Drake,Golden Era,Alternative,2015,210.06,75,0.87,0.8,143,267242
Track_2476,Bad Bunny,Future Sounds,Pop,2024,595.69,54,0.76,0.41,144,135029
Track_2477,BTS,Midnight Vibes,Alternative,2016,210.17,93,0.73,0.73,109,136582
Track_2478,Bad Bunny,Midnight Vibes,Latin,2017,45.3,60,0.45,0.35,82,284156
Track_2479,Justin Bieber,Greatest Hits,Rock,2011,388.17,86,0.46,0.35,158,296483
Track_2480,Bad Bunny,Midnight Vibes,EDM,2014,20.13,99,0.7,0.67,108,275300
Track_2481,Ed Sheeran,Top Charts,Rock,2017,494.67,62,0.78,0.34,162,120138
Track_2482,Coldplay,Future Sounds,Pop,2014,156.01,50,0.7,0.35,170,290925
Track_2483,Post Malone,Greatest Hits,Hip-Hop,2021,597.16,49,0.48,0.91,133,183871
Track_2484,Coldplay,Golden Era,R&B,2016,419.17,76,0.69,0.56,132,257158
Track_2485,Post Malone,Future Sounds,Pop,2012,386.59,97,0.59,0.35,137,168594
Track_2486,The Weeknd,Golden Era,Alternative,2016,609.08,41,0.58,0.52,133,259045
Track_2487,BTS,Top Charts,EDM,2020,492.5,62,0.44,0.71,86,285403
Track_2488,Justin Bieber,Top Charts,Alternative,2021,281.35,47,0.66,0.71,108,206197
Track_2489,Ariana Grande,Future Sounds,Pop,2018,606.54,90,0.65,0.52,89,152686
Track_2490,The Weeknd,Greatest Hits,Hip-Hop,2011,529.55,62,0.81,0.8,122,219126
Track_2491,Ariana Grande,Midnight Vibes,R&B,2020,413.2,98,0.47,0.3,66,120312
Track_2492,The Weeknd,Golden Era,R&B,2017,359.1,59,0.63,0.8,123,225097
Track_2493,Ariana Grande,Top Charts,EDM,2019,407.87,59,0.83,0.36,164,172771
Track_2494,Billie Eilish,Midnight Vibes,EDM,2021,891.59,56,0.81,0.32,112,184032
Track_2495,Bad Bunny,Midnight Vibes,Alternative,2013,425.88,42,0.65,0.55,94,268123
Track_2496,Billie Eilish,Top Charts,Hip-Hop,2017,400.03,47,0.83,0.67,105,156006
Track_2497,Dua Lipa,Golden Era,Hip-Hop,2015,189.27,84,0.52,0.6,61,166988
Track_2498,Bad Bunny,Midnight Vibes,Pop,2012,478.47,69,0.55,0.43,98,181543
Track_2499,Taylor Swift,Midnight Vibes,R&B,2014,824.97,79,0.81,0.85,157,207922
Track_2500,Dua Lipa,Golden Era,Rock,2024,257.12,82,0.56,0.49,102,317582
Track_2501,Ariana Grande,Midnight Vibes,Alternative,2013,280.12,56,0.77,0.81,99,280428
Track_2502,Taylor Swift,Golden Era,R&B,2024,545.12,55,0.75,0.46,150,187758
Track_2503,Ariana Grande,Top Charts,EDM,2014,207.64,96,0.46,0.57,62,257841
Track_2504,Coldplay,Top Charts,Hip-Hop,2012,205.95,77,0.5,0.57,137,309517
Track_2505,Post Malone,Future Sounds,R&B,2020,736.73,81,0.76,0.64,169,190676
Track_2506,Taylor Swift,Future Sounds,Hip-Hop,2011,870.77,97,0.76,0.59,67,301212
Track_2507,The Weeknd,Greatest Hits,Latin,2017,686.71,70,0.5,0.88,126,211159
Track_2508,Ed Sheeran,Midnight Vibes,Alternative,2021,707.01,63,0.5,0.82,76,152941
Track_2509,Drake,Future Sounds,Pop,2010,275.09,76,0.56,0.5,178,136800
Track_2510,The Weeknd,Top Charts,Hip-Hop,2019,53.87,41,0.38,0.78,105,147954
Track_2511,The Weeknd,Greatest Hits,Hip-Hop,2021,778.08,61,0.82,0.86,127,305330
Track_2512,Dua Lipa,Golden Era,Hip-Hop,2015,526.2,80,0.71,0.61,60,265588
Track_2513,Billie Eilish,Greatest Hits,R&B,2019,200.47,44,0.46,0.53,98,169585
Track_2514,Ariana Grande,Midnight Vibes,EDM,2016,203.05,44,0.43,0.65,107,132598
Track_2515,Eminem,Future Sounds,Rock,2024,169.29,93,0.54,0.91,154,155581
Track_2516,Drake,Future Sounds,Hip-Hop,2014,414.48,51,0.46,0.44,73,124906
Track_2517,Ariana Grande,Future Sounds,Alternative,2017,644.21,66,0.6,0.75,162,292499
Track_2518,Billie Eilish,Top Charts,Latin,2010,34.24,90,0.84,0.92,100,306320
Track_2519,Olivia Rodrigo,Future Sounds,R&B,2023,256.12,88,0.65,0.33,173,291394
Track_2520,Taylor Swift,Golden Era,EDM,2024,261.01,69,0.46,0.95,98,174483
Track_2521,Rihanna,Midnight Vibes,Pop,2012,209.4,90,0.77,0.54,66,162826
Track_2522,The Weeknd,Top Charts,R&B,2014,382.8,61,0.41,0.79,153,317628
Track_2523,Eminem,Future Sounds,Hip-Hop,2013,124.46,49,0.67,0.45,77,124257
Track_2524,The Weeknd,Midnight Vibes,EDM,2019,892.4,53,0.42,0.31,62,177530
Track_2525,Ed Sheeran,Midnight Vibes,EDM,2017,399.67,86,0.72,0.74,114,239614
Track_2526,Bad Bunny,Greatest Hits,EDM,2023,387.05,89,0.59,0.7,156,202624
Track_2527,Ed Sheeran,Greatest Hits,Hip-Hop,2014,579.37,53,0.33,0.91,82,180510
Track_2528,Olivia Rodrigo,Top Charts,R&B,2022,236.19,71,0.4,0.32,94,307888
